county_ansi,sector_desc,end_code,state_fips_code,domain_desc,unit_desc,freq_desc,group_desc,country_name,domaincat_desc,short_desc,county_code,class_desc,asd_desc,location_desc,reference_period_desc,agg_level_desc,prodn_practice_desc,source_desc,state_alpha,load_time,week_ending,zip_5,watershed_code,asd_code,congr_district_code,country_code,year,state_name,Value,watershed_desc,statisticcat_desc,state_ansi,county_name,commodity_desc,util_practice_desc,begin_code,region_desc,CV_pct,var_name,description
065,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",065,AGE 45 TO 54,CENTRAL,"NEW YORK, CENTRAL, ONEIDA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,398.0,,PRODUCERS,36,ONEIDA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
067,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",067,AGE 45 TO 54,CENTRAL,"NEW YORK, CENTRAL, ONONDAGA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,226.0,,PRODUCERS,36,ONONDAGA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
075,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",075,AGE 45 TO 54,CENTRAL,"NEW YORK, CENTRAL, OSWEGO",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,187.0,,PRODUCERS,36,OSWEGO,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
077,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",077,AGE 45 TO 54,CENTRAL,"NEW YORK, CENTRAL, OTSEGO",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,50,,9000,2017,NEW YORK,274.0,,PRODUCERS,36,OTSEGO,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
001,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",001,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, ALBANY",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,140.0,,PRODUCERS,36,ALBANY,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
035,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",035,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, FULTON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,82.0,,PRODUCERS,36,FULTON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
057,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",057,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, MONTGOMERY",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,221.0,,PRODUCERS,36,MONTGOMERY,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
083,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",083,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, RENSSELAER",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,158.0,,PRODUCERS,36,RENSSELAER,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
091,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",091,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, SARATOGA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,210.0,,PRODUCERS,36,SARATOGA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
093,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",093,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, SCHENECTADY",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,52.0,,PRODUCERS,36,SCHENECTADY,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
095,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",095,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, SCHOHARIE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,156.0,,PRODUCERS,36,SCHOHARIE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
115,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",115,AGE 45 TO 54,EASTERN,"NEW YORK, EASTERN, WASHINGTON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,60,,9000,2017,NEW YORK,399.0,,PRODUCERS,36,WASHINGTON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
003,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",003,AGE 45 TO 54,SOUTHWEST,"NEW YORK, SOUTHWEST, ALLEGANY",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,274.0,,PRODUCERS,36,ALLEGANY,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
009,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",009,AGE 45 TO 54,SOUTHWEST,"NEW YORK, SOUTHWEST, CATTARAUGUS",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,293.0,,PRODUCERS,36,CATTARAUGUS,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
013,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",013,AGE 45 TO 54,SOUTHWEST,"NEW YORK, SOUTHWEST, CHAUTAUQUA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,398.0,,PRODUCERS,36,CHAUTAUQUA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
101,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",101,AGE 45 TO 54,SOUTHWEST,"NEW YORK, SOUTHWEST, STEUBEN",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,70,,9000,2017,NEW YORK,518.0,,PRODUCERS,36,STEUBEN,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
007,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",007,AGE 45 TO 54,SOUTHERN,"NEW YORK, SOUTHERN, BROOME",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,147.0,,PRODUCERS,36,BROOME,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
015,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",015,AGE 45 TO 54,SOUTHERN,"NEW YORK, SOUTHERN, CHEMUNG",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,123.0,,PRODUCERS,36,CHEMUNG,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
097,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",097,AGE 45 TO 54,SOUTHERN,"NEW YORK, SOUTHERN, SCHUYLER",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,163.0,,PRODUCERS,36,SCHUYLER,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
107,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",107,AGE 45 TO 54,SOUTHERN,"NEW YORK, SOUTHERN, TIOGA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,209.0,,PRODUCERS,36,TIOGA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
109,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",109,AGE 45 TO 54,SOUTHERN,"NEW YORK, SOUTHERN, TOMPKINS",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,80,,9000,2017,NEW YORK,182.0,,PRODUCERS,36,TOMPKINS,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
021,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",021,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, COLUMBIA",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,168.0,,PRODUCERS,36,COLUMBIA,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
025,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",025,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, DELAWARE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,207.0,,PRODUCERS,36,DELAWARE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
027,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",027,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, DUTCHESS",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,183.0,,PRODUCERS,36,DUTCHESS,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
039,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",039,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, GREENE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,39.0,,PRODUCERS,36,GREENE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
071,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",071,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, ORANGE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,209.0,,PRODUCERS,36,ORANGE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
079,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",079,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, PUTNAM",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,12.0,,PRODUCERS,36,PUTNAM,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
087,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",087,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, ROCKLAND",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,3.0,,PRODUCERS,36,ROCKLAND,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
105,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",105,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, SULLIVAN",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,106.0,,PRODUCERS,36,SULLIVAN,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
111,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",111,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, ULSTER",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,128.0,,PRODUCERS,36,ULSTER,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
119,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",119,AGE 45 TO 54,SOUTHEAST,"NEW YORK, SOUTHEAST, WESTCHESTER",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,90,,9000,2017,NEW YORK,29.0,,PRODUCERS,36,WESTCHESTER,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
047,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",047,AGE 45 TO 54,LONG ISLAND,"NEW YORK, LONG ISLAND, KINGS",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,91,,9000,2017,NEW YORK,3.0,,PRODUCERS,36,KINGS,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
059,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",059,AGE 45 TO 54,LONG ISLAND,"NEW YORK, LONG ISLAND, NASSAU",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,91,,9000,2017,NEW YORK,7.0,,PRODUCERS,36,NASSAU,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
085,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",085,AGE 45 TO 54,LONG ISLAND,"NEW YORK, LONG ISLAND, RICHMOND",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,91,,9000,2017,NEW YORK,3.0,,PRODUCERS,36,RICHMOND,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
103,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 45 TO 54 - NUMBER OF PRODUCERS",103,AGE 45 TO 54,LONG ISLAND,"NEW YORK, LONG ISLAND, SUFFOLK",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,91,,9000,2017,NEW YORK,236.0,,PRODUCERS,36,SUFFOLK,PRODUCERS,ALL UTILIZATION PRACTICES,00,,37.5,producers_agecat_4,Producers (age 45-54)
045,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",045,AGE 55 TO 64,NORTHERN,"NEW YORK, NORTHERN, JEFFERSON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,20,,9000,2017,NEW YORK,408.0,,PRODUCERS,36,JEFFERSON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
049,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",049,AGE 55 TO 64,NORTHERN,"NEW YORK, NORTHERN, LEWIS",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,20,,9000,2017,NEW YORK,302.0,,PRODUCERS,36,LEWIS,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
089,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",089,AGE 55 TO 64,NORTHERN,"NEW YORK, NORTHERN, ST LAWRENCE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,20,,9000,2017,NEW YORK,514.0,,PRODUCERS,36,ST LAWRENCE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
019,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",019,AGE 55 TO 64,NORTHEAST,"NEW YORK, NORTHEAST, CLINTON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,316.0,,PRODUCERS,36,CLINTON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
031,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",031,AGE 55 TO 64,NORTHEAST,"NEW YORK, NORTHEAST, ESSEX",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,134.0,,PRODUCERS,36,ESSEX,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
033,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",033,AGE 55 TO 64,NORTHEAST,"NEW YORK, NORTHEAST, FRANKLIN",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,248.0,,PRODUCERS,36,FRANKLIN,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
041,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",041,AGE 55 TO 64,NORTHEAST,"NEW YORK, NORTHEAST, HAMILTON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,5.0,,PRODUCERS,36,HAMILTON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
113,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",113,AGE 55 TO 64,NORTHEAST,"NEW YORK, NORTHEAST, WARREN",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,30,,9000,2017,NEW YORK,46.0,,PRODUCERS,36,WARREN,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
029,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",029,AGE 55 TO 64,WESTERN,"NEW YORK, WESTERN, ERIE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,468.0,,PRODUCERS,36,ERIE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
037,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",037,AGE 55 TO 64,WESTERN,"NEW YORK, WESTERN, GENESEE",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,243.0,,PRODUCERS,36,GENESEE,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
051,DEMOGRAPHICS,00,36,TOTAL,PRODUCERS,ANNUAL,PRODUCERS,UNITED STATES,NOT SPECIFIED,"PRODUCERS, AGE 55 TO 64 - NUMBER OF PRODUCERS",051,AGE 55 TO 64,WESTERN,"NEW YORK, WESTERN, LIVINGSTON",YEAR,COUNTY,ALL PRODUCTION PRACTICES,CENSUS,NY,2018-02-01 00:00:00.000,,,00000000,40,,9000,2017,NEW YORK,346.0,,PRODUCERS,36,LIVINGSTON,PRODUCERS,ALL UTILIZATION PRACTICES,00,,24.7,producers_agecat_5,Producers (age 55-64)
