region_desc,begin_code,util_practice_desc,commodity_desc,county_name,state_ansi,statisticcat_desc,watershed_desc,year,Value,state_name,congr_district_code,country_code,asd_code,watershed_code,zip_5,week_ending,load_time,state_alpha,source_desc,prodn_practice_desc,agg_level_desc,reference_period_desc,location_desc,asd_desc,class_desc,county_code,short_desc,domaincat_desc,country_name,group_desc,freq_desc,unit_desc,domain_desc,state_fips_code,end_code,sector_desc,county_ansi,CV_pct,var_name,description
,00,ALL UTILIZATION PRACTICES,AG LAND,MONTGOMERY,36,AREA,,2022,756.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, MONTGOMERY",EASTERN,"CROPLAND, HARVESTED",057,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,057,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,RENSSELAER,36,AREA,,2022,113.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, RENSSELAER",EASTERN,"CROPLAND, HARVESTED",083,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,083,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SARATOGA,36,AREA,,2022,327.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, SARATOGA",EASTERN,"CROPLAND, HARVESTED",091,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,091,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SCHENECTADY,36,AREA,,2022,,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, SCHENECTADY",EASTERN,"CROPLAND, HARVESTED",093,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,093,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SCHOHARIE,36,AREA,,2022,835.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, SCHOHARIE",EASTERN,"CROPLAND, HARVESTED",095,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,095,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,WASHINGTON,36,AREA,,2022,2596.0,NEW YORK,,9000,60,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, EASTERN, WASHINGTON",EASTERN,"CROPLAND, HARVESTED",115,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,115,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,ALLEGANY,36,AREA,,2022,472.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHWEST, ALLEGANY",SOUTHWEST,"CROPLAND, HARVESTED",003,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,003,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,CATTARAUGUS,36,AREA,,2022,251.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHWEST, CATTARAUGUS",SOUTHWEST,"CROPLAND, HARVESTED",009,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,009,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,CHAUTAUQUA,36,AREA,,2022,4710.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHWEST, CHAUTAUQUA",SOUTHWEST,"CROPLAND, HARVESTED",013,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,013,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,STEUBEN,36,AREA,,2022,1558.0,NEW YORK,,9000,70,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHWEST, STEUBEN",SOUTHWEST,"CROPLAND, HARVESTED",101,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,101,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,BROOME,36,AREA,,2022,281.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHERN, BROOME",SOUTHERN,"CROPLAND, HARVESTED",007,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,007,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,CHEMUNG,36,AREA,,2022,,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHERN, CHEMUNG",SOUTHERN,"CROPLAND, HARVESTED",015,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,015,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SCHUYLER,36,AREA,,2022,1473.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHERN, SCHUYLER",SOUTHERN,"CROPLAND, HARVESTED",097,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,097,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,TIOGA,36,AREA,,2022,389.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHERN, TIOGA",SOUTHERN,"CROPLAND, HARVESTED",107,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,107,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,TOMPKINS,36,AREA,,2022,3311.0,NEW YORK,,9000,80,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHERN, TOMPKINS",SOUTHERN,"CROPLAND, HARVESTED",109,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,109,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,COLUMBIA,36,AREA,,2022,7669.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, COLUMBIA",SOUTHEAST,"CROPLAND, HARVESTED",021,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,021,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,DELAWARE,36,AREA,,2022,1531.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, DELAWARE",SOUTHEAST,"CROPLAND, HARVESTED",025,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,025,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,DUTCHESS,36,AREA,,2022,3341.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, DUTCHESS",SOUTHEAST,"CROPLAND, HARVESTED",027,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,027,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,GREENE,36,AREA,,2022,,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, GREENE",SOUTHEAST,"CROPLAND, HARVESTED",039,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,039,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,ORANGE,36,AREA,,2022,2533.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, ORANGE",SOUTHEAST,"CROPLAND, HARVESTED",071,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,071,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,PUTNAM,36,AREA,,2022,,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, PUTNAM",SOUTHEAST,"CROPLAND, HARVESTED",079,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,079,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,ROCKLAND,36,AREA,,2022,,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, ROCKLAND",SOUTHEAST,"CROPLAND, HARVESTED",087,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,087,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SULLIVAN,36,AREA,,2022,855.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, SULLIVAN",SOUTHEAST,"CROPLAND, HARVESTED",105,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,105,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,ULSTER,36,AREA,,2022,964.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, ULSTER",SOUTHEAST,"CROPLAND, HARVESTED",111,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,111,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,WESTCHESTER,36,AREA,,2022,17.0,NEW YORK,,9000,90,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, SOUTHEAST, WESTCHESTER",SOUTHEAST,"CROPLAND, HARVESTED",119,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,119,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,BRONX,36,AREA,,2022,,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, BRONX",LONG ISLAND,"CROPLAND, HARVESTED",005,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,005,,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,KINGS,36,AREA,,2022,16.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, KINGS",LONG ISLAND,"CROPLAND, HARVESTED",047,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,047,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,NASSAU,36,AREA,,2022,6.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, NASSAU",LONG ISLAND,"CROPLAND, HARVESTED",059,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,059,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,NEW YORK,36,AREA,,2022,7.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, NEW YORK",LONG ISLAND,"CROPLAND, HARVESTED",061,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,061,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,QUEENS,36,AREA,,2022,6.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, QUEENS",LONG ISLAND,"CROPLAND, HARVESTED",081,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,081,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,AG LAND,SUFFOLK,36,AREA,,2022,1604.0,NEW YORK,,9000,91,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, LONG ISLAND, SUFFOLK",LONG ISLAND,"CROPLAND, HARVESTED",103,"AG LAND, CROPLAND, HARVESTED - ACRES",TENURE: (TENANT),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,103,19.6,acres_harvested_tenants,Cropland harvested by tenants (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,JEFFERSON,36,AREA OPERATED,,2022,83845.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, JEFFERSON",NORTHERN,ALL CLASSES,045,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,045,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,LEWIS,36,AREA OPERATED,,2022,46176.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, LEWIS",NORTHERN,ALL CLASSES,049,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,049,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ST LAWRENCE,36,AREA OPERATED,,2022,131313.0,NEW YORK,,9000,20,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHERN, ST LAWRENCE",NORTHERN,ALL CLASSES,089,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,089,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,CLINTON,36,AREA OPERATED,,2022,63137.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, CLINTON",NORTHEAST,ALL CLASSES,019,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,019,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ESSEX,36,AREA OPERATED,,2022,27597.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, ESSEX",NORTHEAST,ALL CLASSES,031,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,031,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,FRANKLIN,36,AREA OPERATED,,2022,63447.0,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, FRANKLIN",NORTHEAST,ALL CLASSES,033,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,033,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,HAMILTON,36,AREA OPERATED,,2022,,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, HAMILTON",NORTHEAST,ALL CLASSES,041,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,041,,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,WARREN,36,AREA OPERATED,,2022,,NEW YORK,,9000,30,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, NORTHEAST, WARREN",NORTHEAST,ALL CLASSES,113,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,113,,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ERIE,36,AREA OPERATED,,2022,53880.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, ERIE",WESTERN,ALL CLASSES,029,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,029,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,GENESEE,36,AREA OPERATED,,2022,19700.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, GENESEE",WESTERN,ALL CLASSES,037,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,037,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,LIVINGSTON,36,AREA OPERATED,,2022,38245.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, LIVINGSTON",WESTERN,ALL CLASSES,051,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,051,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,MONROE,36,AREA OPERATED,,2022,25217.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, MONROE",WESTERN,ALL CLASSES,055,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,055,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,NIAGARA,36,AREA OPERATED,,2022,22314.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, NIAGARA",WESTERN,ALL CLASSES,063,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,063,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ONTARIO,36,AREA OPERATED,,2022,34543.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, ONTARIO",WESTERN,ALL CLASSES,069,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,069,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,ORLEANS,36,AREA OPERATED,,2022,,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, ORLEANS",WESTERN,ALL CLASSES,073,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,073,,acres_operated_full_owners,Area operated by full owners (in acres)
,00,ALL UTILIZATION PRACTICES,FARM OPERATIONS,SENECA,36,AREA OPERATED,,2022,24522.0,NEW YORK,,9000,40,00000000,,,2024-07-02 12:00:00.000,NY,CENSUS,ALL PRODUCTION PRACTICES,COUNTY,YEAR,"NEW YORK, WESTERN, SENECA",WESTERN,ALL CLASSES,099,FARM OPERATIONS - ACRES OPERATED,TENURE: (FULL OWNER),UNITED STATES,FARMS & LAND & ASSETS,ANNUAL,ACRES,TENURE,36,00,DEMOGRAPHICS,099,9.3,acres_operated_full_owners,Area operated by full owners (in acres)
