STATE,COUNTY,TRACT,BLOCK_GROUP,NAME,GEOID,GEOIDbg,bg_2020,B01003_001E,B25003_003E,B25003_002E,B25003_001E,B25038_011E,B25038_010E,B25038_015E,B25038_014E,B25038_013E,B25038_012E,B25038_003E,B25038_002E,B25038_001E,B25038_008E,B25038_007E,B25038_006E,B25038_005E,B25038_004E,B25038_009E,B25056_018E,B25056_019E,B25056_016E,B25056_017E,B25056_014E,B25056_015E,B25056_012E,B25056_013E,B25056_010E,B25056_011E,B25056_026E,B25056_027E,B25056_024E,B25056_025E,B25056_022E,B25056_023E,B25056_020E,B25056_021E,B25056_009E,B25056_008E,B25056_006E,B25056_007E,B25056_004E,B25056_005E,B25056_002E,B25056_003E,B25056_001E,B25074_001E,B25074_003E,B25074_002E,B25074_005E,B25074_004E,B25074_007E,B25074_006E,B25074_009E,B25074_008E,B25074_013E,B25074_012E,B25074_015E,B25074_014E,B25074_017E,B25074_016E,B25074_019E,B25074_018E,B25074_011E,B25074_010E,B25074_025E,B25074_024E,B25074_027E,B25074_026E,B25074_029E,B25074_028E,B25074_021E,B25074_020E,B25074_023E,B25074_022E,B25074_037E,B25074_036E,B25074_039E,B25074_038E,B25074_031E,B25074_030E,B25074_033E,B25074_032E,B25074_035E,B25074_034E,B25074_049E,B25074_048E,B25074_041E,B25074_040E,B25074_043E,B25074_042E,B25074_045E,B25074_044E,B25074_047E,B25074_046E,B25074_051E,B25074_050E,B25074_053E,B25074_052E,B25074_055E,B25074_054E,B25074_057E,B25074_056E,B25074_059E,B25074_058E,B25074_061E,B25074_060E,B25074_063E,B25074_062E,B25074_064E,B25004_005E,B25004_006E,B25004_004E,B25004_003E,B25004_002E,B25004_001E,B25004_008E,B25004_007E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_001E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B19001_010E,B19001_011E,B19001_012E,B19001_013E
36,001,014301,1,Block Group 1; Census Tract 143.01; Albany County; New York,36001014301,360010143011,360010143011,1020.0,57.0,333.0,390.0,33.0,0.0,0.0,0.0,0.0,24.0,21.0,333.0,390.0,83.0,38.0,56.0,117.0,18.0,57.0,0.0,8.0,7.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,14.0,17.0,25.0,15.0,14.0,390.0,78.0,15.0,59.0,9.0,18.0,0.0,22.0,62.0
36,105,950701,4,Block Group 4; Census Tract 9507.01; Sullivan County; New York,36105950701,361059507014,361059507014,734.2185608919999,166.71256453799998,154.0654044696,320.7779690076,106.7456445918,11.540069685599999,0.0,0.0,12.501742159399999,8.6550522642,0.0,178.6666666756,320.7779690076,23.333333334499997,36.0000000018,12.6666666673,86.00000000429999,20.6666666677,139.442508701,0.0,0.0,11.540069685599999,83.18466898369999,3.8466898952,0.0,0.0,12.020905922499999,12.501742159399999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.3484320546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.442508701,0.0,139.442508701,139.442508701,0.0,25.9651567926,0.0,0.0,0.0,0.0,25.9651567926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4878048745,50.4878048745,0.0,28.3693379771,8.1742160273,0.0,2.4041811845,10.0975609749,0.0,0.0,38.9477351889,0.0,0.0,0.0,0.0,0.0,13.9442508701,3.8466898952,0.0,0.0,6.2508710796999996,0.0,0.0,0.0,0.0,0.0,13.9442508701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.33333333,0.0,23.333333332000002,0.0,130.0833333259,48.4166666639,0.0,25.869191048999998,27.5938037856,21.845094663599998,18.9707401026,52.8881239224,8.623063683,51.738382097999995,9.7728055074,320.7779690076,7.473321858599999,15.521514629399999,9.1979345952,9.1979345952,15.521514629399999,16.671256453799998,11.497418243999999,18.3958691904
36,105,950702,1,Block Group 1; Census Tract 9507.02; Sullivan County; New York,36105950702,361059507021,361059507021,806.8381314558,178.9586636732,118.9725194252,297.93118309839997,116.9560042794,25.9902231732,0.0,0.0,0.0,35.9864628552,0.0,118.9969813032,297.93118309839997,43.9988838432,6.9998224296,16.9995687576,26.9993150856,23.9993911872,178.9326903078,0.0,0.0,24.990599205,11.9954876184,0.0,0.0,25.9902231732,0.0,0.0,0.0,0.0,27.9894711096,0.0,0.0,0.0,0.0,0.0,0.0,56.9785661874,0.0,15.9939834912,0.0,0.0,14.994359523,150.9432191982,0.0,178.9326903078,178.9326903078,0.0,15.9939834912,7.9969917456,0.0,0.0,7.9969917456,0.0,0.0,0.0,0.0,5.9977438092,0.0,0.0,6.9973677774,0.0,25.9902231732,38.9853347598,0.0,0.0,0.0,6.9973677774,0.0,25.9902231732,27.9894711096,0.0,34.986838887,0.0,0.0,0.0,0.0,50.9808223782,62.9763099966,0.0,7.9969917456,0.0,17.9932314276,0.0,0.0,0.0,0.0,0.0,11.9954876184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.9886989004,0.0,0.0,39.989237048,130.9647513322,48.9868153838,0.0,0.0,34.991917478,54.987298894,0.0,15.9963051328,38.9909937612,17.9958432744,0.0,297.93118309839997,0.0,0.0,13.9967669912,0.0,7.9981525664,51.9879916816,60.9859133188,0.0
36,105,950702,2,Block Group 2; Census Tract 9507.02; Sullivan County; New York,36105950702,361059507022,361059507022,733.8421052496,106.5035460996,97.2765957452,203.7801418448,57.6989247319,19.086021506,0.0,7.0,0.0,36.4838709698,0.5079365088,85.9047619097,203.7801418448,16.476190477,25.4444444452,5.5555555565,37.5079365088,0.41269841339999996,120.2688172077,10.0,0.0,17.0,0.0,27.0,22.2365591415,0.0,6.0,0.0,7.0,0.0,6.3333333343,0.0,0.0,0.0,0.0,24.6989247319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.9354838734,0.0,120.2688172077,120.2688172077,0.0,38.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7849462379,10.7849462379,27.0,0.0,0.0,0.0,6.0,4.086021506,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,40.172043012,0.0,4.086021506,0.0,0.0,0.0,0.0,1.2258064518,0.0,1.8387096777,25.0,0.0,0.0,0.0,0.0,1.2258064518,6.3333333343,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7650602416,27.0,0.0,0.0,195.7650602416,141.0,0.0,0.0,20.0921985816,0.0,0.0,63.0,7.695035461200001,0.6241134752,6.0,203.7801418448,5.6382978724,5.0,0.4680851064,39.7163120568,2.1843971632000003,21.241134752,24.95035461,7.170212766000001
36,105,950801,1,Block Group 1; Census Tract 9508.01; Sullivan County; New York,36105950801,361059508011,361059508011,365.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,26.0,48.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
36,105,950801,2,Block Group 2; Census Tract 9508.01; Sullivan County; New York,36105950801,361059508012,361059508012,812.8343558628,71.08097165859999,242.3036437202,313.3846153788,36.6,43.31,0.0,0.0,0.0,30.5,11.870609981600001,192.74121996440002,313.3846153788,17.8059149724,7.1848428836,44.046210721200005,64.6635859524,47.1700554532,110.41,5.49,0.0,20.74,0.0,50.019999999999996,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,110.41,0.0,110.41,110.41,0.0,46.97,14.03,0.0,0.0,0.0,32.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.87,40.87,0.0,0.0,0.0,0.0,17.08,0.0,0.0,0.0,17.08,0.0,0.0,0.0,0.0,5.49,5.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0175438673,12.957393484199999,15.3132832086,0.0,264.44862156389996,34.1604010038,0.0,15.708502024,27.489878542,0.0,14.9230769228,34.1659919022,21.9919028336,30.631578946799998,14.9230769228,313.3846153788,15.315789473399999,7.854251012,18.4574898782,18.4574898782,18.8502024288,20.4210526312,27.0971659914,27.0971659914
36,105,950801,3,Block Group 3; Census Tract 9508.01; Sullivan County; New York,36105950801,361059508013,361059508013,1383.1656441372,109.91902834140001,374.6963562798,484.6153846212,23.400000000000002,27.69,0.0,0.0,0.0,19.5,26.129390018400002,424.2587800356,484.6153846212,39.1940850276,15.815157116400002,96.9537892788,142.33641404760002,103.82994454680001,70.59,3.5100000000000002,0.0,13.26,0.0,31.98,12.870000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.97,70.59,0.0,70.59,70.59,0.0,30.03,8.97,0.0,0.0,0.0,21.060000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.130000000000003,26.130000000000003,0.0,0.0,0.0,0.0,10.92,0.0,0.0,0.0,10.92,0.0,0.0,0.0,0.0,3.5100000000000002,3.5100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.98245613269998,9.0426065158,10.686716791399999,0.0,184.55137843609998,23.8395989962,0.0,24.291497976000002,42.510121458,0.0,23.0769230772,52.8340080978,34.0080971664,47.3684210532,23.0769230772,484.6153846212,23.6842105266,12.145748988000001,28.5425101218,28.5425101218,29.1497975712,31.5789473688,41.9028340086,41.9028340086
36,105,950802,1,Block Group 1; Census Tract 9508.02; Sullivan County; New York,36105950802,361059508021,361059508021,939.0,64.0,362.0,426.0,26.0,0.0,0.0,7.0,0.0,31.0,15.0,362.0,426.0,87.0,78.0,76.0,48.0,58.0,64.0,16.0,0.0,0.0,10.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,64.0,64.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,8.0,0.0,0.0,0.0,13.0,33.0,0.0,0.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,227.0,37.0,0.0,0.0,311.0,34.0,0.0,59.0,30.0,38.0,45.0,39.0,10.0,0.0,0.0,426.0,92.0,12.0,9.0,0.0,16.0,65.0,0.0,11.0
36,105,950802,2,Block Group 2; Census Tract 9508.02; Sullivan County; New York,36105950802,361059508022,361059508022,1025.0,56.0,260.0,316.0,42.0,0.0,0.0,0.0,0.0,14.0,0.0,260.0,316.0,51.0,16.0,85.0,96.0,12.0,56.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,56.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0,0.0,0.0,25.0,1031.0,25.0,0.0,26.0,6.0,38.0,0.0,55.0,0.0,26.0,0.0,316.0,0.0,0.0,0.0,0.0,28.0,0.0,71.0,66.0
36,105,950900,1,Block Group 1; Census Tract 9509; Sullivan County; New York,36105950900,361059509001,361059509001,732.0,99.0,168.0,267.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,168.0,267.0,104.0,9.0,0.0,44.0,11.0,99.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,13.0,99.0,99.0,0.0,13.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,32.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,192.0,23.0,0.0,0.0,228.0,0.0,0.0,54.0,12.0,32.0,0.0,13.0,0.0,0.0,0.0,267.0,4.0,9.0,43.0,0.0,0.0,36.0,11.0,53.0
36,105,950900,2,Block Group 2; Census Tract 9509; Sullivan County; New York,36105950900,361059509002,361059509002,970.0,167.0,202.0,369.0,78.0,42.0,0.0,0.0,0.0,47.0,23.0,202.0,369.0,15.0,59.0,26.0,79.0,0.0,167.0,0.0,10.0,0.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,95.0,0.0,167.0,167.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,42.0,0.0,0.0,0.0,0.0,11.0,0.0,41.0,41.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,26.0,0.0,0.0,137.0,0.0,0.0,0.0,30.0,0.0,11.0,68.0,39.0,16.0,74.0,369.0,0.0,11.0,0.0,10.0,0.0,39.0,44.0,27.0
36,105,950900,3,Block Group 3; Census Tract 9509; Sullivan County; New York,36105950900,361059509003,361059509003,1093.0,182.0,75.0,257.0,103.0,22.0,0.0,9.0,5.0,43.0,0.0,75.0,257.0,34.0,12.0,18.0,0.0,11.0,182.0,0.0,10.0,0.0,19.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,7.0,0.0,16.0,0.0,0.0,33.0,12.0,0.0,0.0,0.0,133.0,0.0,182.0,182.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,40.0,73.0,0.0,0.0,0.0,7.0,0.0,41.0,40.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,259.0,39.0,0.0,132.0,443.0,13.0,0.0,7.0,40.0,36.0,11.0,12.0,29.0,44.0,34.0,257.0,18.0,0.0,9.0,0.0,5.0,0.0,12.0,0.0
36,105,951000,1,Block Group 1; Census Tract 9510; Sullivan County; New York,36105951000,361059510001,361059510001,772.0,176.0,129.0,305.0,28.0,0.0,0.0,39.0,42.0,67.0,0.0,129.0,305.0,45.0,0.0,28.0,32.0,24.0,176.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,23.0,11.0,0.0,0.0,169.0,49.0,176.0,176.0,0.0,23.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0,85.0,0.0,11.0,47.0,28.0,0.0,7.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,21.0,0.0,42.0,528.0,22.0,0.0,8.0,11.0,80.0,0.0,23.0,10.0,23.0,28.0,305.0,9.0,0.0,0.0,0.0,29.0,31.0,28.0,25.0
36,105,951000,2,Block Group 2; Census Tract 9510; Sullivan County; New York,36105951000,361059510002,361059510002,834.6116311387999,242.96000854399998,193.26364316,436.22365170399996,103.52176985919999,35.915716073599995,0.0,2.640861476,9.5071013136,80.8103611656,0.0,200.982671925,436.22365170399996,28.711810274999998,9.7620154935,51.1070222895,83.838486003,27.563337863999998,232.395809888,12.676135084799999,59.155297062399995,5.8098952472,0.0,57.5707801768,6.866239837599999,12.1479627896,14.2606519704,1.5845168855999998,6.866239837599999,0.0,0.0,0.0,0.0,0.0,0.0,15.845168855999999,22.1832363984,1.0563445904,0.0,1.5845168855999998,1.5845168855999998,0.0,13.20430738,232.395809888,0.0,232.395809888,232.395809888,0.0,2.640861476,1.0563445904,0.0,0.0,0.0,0.0,0.0,0.0,6.866239837599999,1.0563445904,1.5845168855999998,11.6197904944,4.2253783616,0.0,13.732479675199999,39.0847498448,1.5845168855999998,31.690337711999998,16.9015134464,2.1126891808,35.915716073599995,51.232712634399995,0.0,0.0,86.62025641279999,0.0,0.0,0.0,22.1832363984,5.281722952,16.373341151199998,19.5423749224,3.1690337711999996,6.338067542399999,0.0,0.0,0.0,0.0,10.035273608799999,7.9225844279999995,3.1690337711999996,0.0,0.0,0.0,0.0,10.035273608799999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.40861476,26.40861476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.980238765599999,182.6691113856,17.940716296799998,3.2619484175999998,23.920955062399997,265.8487960344,32.0758261064,0.0,46.383274358399994,13.804545939999999,30.922182905599996,33.683092093599996,15.461091452799998,39.204910469599994,22.639455341599998,46.383274358399994,436.22365170399996,45.278910683199996,0.0,28.161273717599997,11.595818589599999,26.504728204799996,19.326364316,19.8785461536,36.9961831192
36,105,951000,3,Block Group 3; Census Tract 9510; Sullivan County; New York,36105951000,361059510003,361059510003,652.3883688612,197.039991456,156.73635683999998,353.776348296,92.47823014080001,32.084283926400005,0.0,2.359138524,8.4928986864,72.1896388344,0.0,149.017328075,353.776348296,21.288189725000002,7.2379845065,37.8929777105,62.161513997,20.436662136000002,207.604190112,11.323864915200001,52.844702937600005,5.1901047528,0.0,51.4292198232,6.133760162400001,10.8520372104,12.7393480296,1.4154831144000002,6.133760162400001,0.0,0.0,0.0,0.0,0.0,0.0,14.154831144000001,19.8167636016,0.9436554096,0.0,1.4154831144000002,1.4154831144000002,0.0,11.79569262,207.604190112,0.0,207.604190112,207.604190112,0.0,2.359138524,0.9436554096,0.0,0.0,0.0,0.0,0.0,0.0,6.133760162400001,0.9436554096,1.4154831144000002,10.3802095056,3.7746216384,0.0,12.267520324800001,34.9152501552,1.4154831144000002,28.309662288000002,15.0984865536,1.8873108192,32.084283926400005,45.767287365600005,0.0,0.0,77.37974358720001,0.0,0.0,0.0,19.8167636016,4.718277048,14.6266588488,17.4576250776,2.8309662288000004,5.661932457600001,0.0,0.0,0.0,0.0,8.964726391200001,7.0774155720000005,2.8309662288000004,0.0,0.0,0.0,0.0,8.964726391200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.59138524,23.59138524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0197612344,153.33088861439998,15.0592837032,2.7380515824,20.0790449376,223.1512039656,26.9241738936,0.0,37.6167256416,11.19545406,25.0778170944,27.3169079064,12.5389085472,31.7950895304,18.3605446584,37.6167256416,353.776348296,36.7210893168,0.0,22.8387262824,9.4041814104,21.4952717952,15.673635684,16.1214538464,30.0038168808
36,105,951100,1,Block Group 1; Census Tract 9511; Sullivan County; New York,36105951100,361059511001,361059511001,1117.0,101.0,235.0,336.0,46.0,0.0,0.0,0.0,12.0,43.0,16.0,235.0,336.0,13.0,30.0,55.0,87.0,34.0,101.0,24.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,11.0,23.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,101.0,101.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,23.0,23.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,374.0,60.0,8.0,29.0,2.0,16.0,6.0,17.0,17.0,29.0,9.0,336.0,33.0,34.0,9.0,0.0,16.0,25.0,48.0,46.0
36,105,951100,2,Block Group 2; Census Tract 9511; Sullivan County; New York,36105951100,361059511002,361059511002,1758.0,40.0,43.0,83.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,43.0,83.0,6.0,5.0,27.0,5.0,0.0,40.0,0.0,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,15.0,121.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,83.0,0.0,5.0,0.0,0.0,35.0,0.0,27.0,6.0
36,105,951100,3,Block Group 3; Census Tract 9511; Sullivan County; New York,36105951100,361059511003,361059511003,475.0,61.0,150.0,211.0,32.0,16.0,0.0,7.0,0.0,6.0,0.0,150.0,211.0,16.0,43.0,38.0,48.0,5.0,61.0,11.0,7.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,7.0,0.0,0.0,417.0,14.0,0.0,6.0,21.0,6.0,7.0,0.0,0.0,20.0,39.0,211.0,13.0,0.0,2.0,6.0,16.0,2.0,23.0,50.0
36,105,951201,1,Block Group 1; Census Tract 9512.01; Sullivan County; New York,36105951201,361059512011,361059512011,1550.3364645068,72.1337579692,350.9299363245,423.0636942937,25.3673469376,15.632653059199999,0.0,0.0,0.3979591824,29.2755102032,27.0,351.900804298,423.0636942937,52.1152815024,1.2654155508,128.5656836476,118.6595174288,24.2949061684,70.6734693824,16.25510204,13.0,0.25510204,0.0,0.0,0.0,0.1632653056,0.3877551008,0.0,0.0,0.0,0.23469387679999998,0.0,0.0,0.0,0.0,40.3775510192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4387755056,0.0,70.6734693824,70.6734693824,0.0,0.27551020319999997,0.0,0.0,0.0,0.0,0.27551020319999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1122448976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3979591824,0.11224489759999999,0.0,13.0,0.0,0.0,15.0,0.3775510192,0.25510204,25.0,0.1632653056,0.0,0.0,0.0,0.0,0.6326530591999999,0.23469387679999998,0.0,0.0,0.0,0.0,0.0,0.0,16.25510204,16.25510204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.4704370125,28.0,0.0,1.110539844,263.5989717135,72.017994857,0.0,1.337579621,31.4777070075,0.22929936359999997,13.2101910833,0.6687898105,0.382165606,0.6496815302,11.0,423.0636942937,68.0700636968,16.6687898105,57.0,59.2993630604,15.1146496818,23.8343949088,66.4394904469,57.6815286664
