state_alpha,unit_desc,watershed_desc,Value,load_time,statisticcat_desc,prodn_practice_desc,group_desc,begin_code,class_desc,reference_period_desc,county_code,short_desc,congr_district_code,end_code,sector_desc,state_fips_code,week_ending,domaincat_desc,util_practice_desc,country_code,year,commodity_desc,state_ansi,asd_desc,location_desc,agg_level_desc,county_name,county_ansi,freq_desc,watershed_code,domain_desc,country_name,zip_5,region_desc,state_name,asd_code,source_desc,CV_pct,var_name,description
NY,OPERATIONS,,13,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12586,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12586,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12589,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12589,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12590,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12590,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12594,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12594,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12601,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12601,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12603,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12603,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12701,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12701,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12723,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12723,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12724,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12724,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12725,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12725,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,6,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12734,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12734,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12740,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12740,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12741,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12741,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12748,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12748,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12750,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12750,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12758,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12758,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12760,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12760,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12764,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12764,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12766,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12766,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12771,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12771,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12783,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12783,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12786,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12786,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,12788,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,12788,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,13731,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,13731,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,13755,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,13755,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (50,000 TO 249,999 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,13856,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,13856,,NEW YORK,,CENSUS,,number_medium_sales_farms,"Medium-sales farm operations (50,000 to 249,999 $)"
NY,OPERATIONS,,20,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10509,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10509,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10512,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10512,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10516,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10516,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,19,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10524,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10524,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,4,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10535,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10535,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,3,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10541,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10541,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,21,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10579,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10579,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10915,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10915,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,16,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10916,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10916,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,2,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10917,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10917,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,12,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10918,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10918,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,14,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10921,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10921,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,38,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10924,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10924,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,32,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10940,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10940,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,32,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10941,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10941,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,5,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10950,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10950,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,24,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10958,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10958,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10963,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10963,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,10,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10969,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10969,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,21,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10973,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10973,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10980,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10980,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,1,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10988,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10988,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,49,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10990,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10990,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,7,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10992,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10992,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
NY,OPERATIONS,,8,2018-02-01 12:00:00.000,SALES,ALL PRODUCTION PRACTICES,INCOME,00,ALL CLASSES,YEAR,,COMMODITY TOTALS - OPERATIONS WITH SALES,,00,ECONOMICS,36,,"FARM SALES: (LESS THAN 50,000 $)",ALL UTILIZATION PRACTICES,9000,2017,COMMODITY TOTALS,36,,10998,ZIP CODE,,,ANNUAL,00000000,FARM SALES,UNITED STATES,10998,,NEW YORK,,CENSUS,,number_low_sales_farms,"Low-sales farm operations (less than 50,000 $)"
